Entities,ACAIC,ACMIC,AID,ANA,CAM,CBO,CBOin,CBOout,CIS,CLD,CP,DAM,DCAEC,DCC,DCMEC,DIT,DSC,EIC,EIP,ICHClass,LCOM1,LCOM2,LCOM5,MFA,MOA,NAD,NADExtended,NCM,NCP,NMA,NMD,NMDExtended,NMI,NMO,NOA,NOC,NOD,NOH,NOM,NOP,NOPM,NOParam,PIIR,PP,REIP,RFP,RPII,RRFP,RRTP,RTP,SIX,WMC,WMC1,cohesionAttributes,connectivity
org.eclipse.jdt.internal.ui.wizards.dialogfields.IDialogFieldListener,0,0,0,1.485116653,0,0,0,0,1,1,39,0,0,0,0,0,2070,2,17,0,0,0,0,0,0,0,0,1,14,1,1,1,0,0,0,16,16,51,1,0,1,1,4,22,0.80952381,180,0.19047619,0.87804878,0.715909091,63,0,2,1,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.IStringButtonAdapter,0,0,0,1.485116653,0,0,0,0,1,1,39,0,0,0,0,0,2070,2,17,0,0,0,0,0,0,0,0,1,14,1,1,1,0,0,0,9,9,51,1,0,1,1,4,22,0.80952381,180,0.19047619,0.87804878,0.715909091,63,0,2,1,0,0
org.eclipse.jdt.internal.corext.refactoring.surround.ISurroundWithTryCatchQuery,0,0,0,1.485116653,0,0,0,0,1,1,40,0,0,0,0,0,2070,4,1,0,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,1,1,51,1,0,1,0,0,52,1,149,0,0.949044586,0.960591133,195,0,1,1,0,0
org.eclipse.jdt.internal.ui.viewsupport.IProblemChangedListener,0,0,0,1.485116653,0,0,0,0,1,1,44,0,0,0,0,0,2070,25,5,0,0,0,0,0,0,0,0,1,19,1,1,1,0,0,0,1,1,51,1,0,1,2,1,51,0.833333333,255,0.166666667,0.934065934,0.936842105,267,0,2,1,0,0
org.eclipse.jdt.internal.corext.codemanipulation.IOverrideMethodQuery,0,0,0,1.485116653,0,0,0,0,1,1,68,0,0,0,0,0,2070,26,2,0,0,0,0,0,0,0,0,1,27,1,1,1,0,0,0,1,1,51,1,0,1,3,2,54,0.5,389,0.5,0.854945055,0.8125,286,0,5,1,0,0
org.eclipse.jdt.internal.corext.refactoring.base.IChangeExceptionHandler,0,0,0,1.485116653,0,0,0,0,1,2,46,0,0,0,0,0,2070,9,49,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,3,4,51,1,0,1,3,5,48,0.907407407,183,0.092592593,0.943298969,0.932926829,153,0,4,1,0,0
org.eclipse.jdt.internal.ui.text.java.IReconcilingParticipant,0,0,0,1.485116653,0,0,0,0,1,2,50,0,0,0,0,0,2070,25,3,0,0,0,0,0,0,0,0,1,22,1,1,1,0,0,0,1,1,51,1,0,1,0,5,45,0.375,447,0.625,0.908536585,0.873595506,311,0,1,1,0,0
org.eclipse.jdt.internal.ui.wizards.IStatusChangeListener,0,0,0,1.485116653,0,0,0,0,1,2,66,0,0,0,0,0,2070,17,6,0,0,0,0,0,0,0,0,1,22,1,1,1,0,0,0,6,6,51,1,0,1,1,2,55,0.75,359,0.25,0.962466488,0.958083832,320,0,2,1,0,0
org.eclipse.jdt.ui.IWorkingCopyProvider,0,0,0,1.485116653,0,0,0,0,1,3,47,0,0,0,0,0,2070,15,13,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,0,3,11,51,1,0,1,0,2,52,0.866666667,182,0.133333333,0.962962963,0.963917526,187,0,1,1,0,0
org.eclipse.jdt.internal.corext.refactoring.base.IUndoManager,0,0,0,1.485116653,0,0,0,0,12,1,46,0,0,0,0,0,2070,9,49,0,0,0,0,0,0,0,0,12,20,12,12,12,0,0,0,1,1,51,12,0,12,2,5,48,0.907407407,183,0.092592593,0.943298969,0.932926829,153,0,24,12,0,0
org.eclipse.jdt.internal.ui.javaeditor.IProblemAnnotation,0,0,0,1.485116653,0,0,0,0,13,1,69,0,1,0,1,0,2070,62,2,0,0,0,0,0,0,0,0,13,43,13,13,13,0,0,0,2,2,51,13,0,13,1,5,61,0.285714286,1192,0.714285714,0.903714936,0.921118012,1483,0,20,13,0,0
org.eclipse.jdt.internal.ui.javaeditor.ISavePolicy,0,0,0,1.485116653,0,0,0,0,2,0,69,0,0,0,0,0,2070,62,2,0,0,0,0,0,0,0,0,2,43,2,2,2,0,0,0,0,0,51,2,0,0,1,5,61,0.285714286,1192,0.714285714,0.903714936,0.921118012,1483,0,5,2,0,0
org.eclipse.jdt.internal.ui.wizards.dialogfields.IListAdapter,0,0,0,1.485116653,0,0,0,0,2,1,39,0,0,0,0,0,2070,2,17,0,0,0,0,0,0,0,0,2,14,2,2,2,0,0,0,6,6,51,2,0,2,2,4,22,0.80952381,180,0.19047619,0.87804878,0.715909091,63,0,4,2,0,0
org.eclipse.jdt.internal.corext.refactoring.base.IUndoManagerListener,0,0,0,1.485116653,0,0,0,0,2,1,46,0,0,0,0,0,2070,9,49,0,0,0,0,0,0,0,0,2,20,2,2,2,0,0,0,1,1,51,2,0,2,1,5,48,0.907407407,183,0.092592593,0.943298969,0.932926829,153,0,4,2,0,0
org.eclipse.jdt.internal.ui.text.link.LinkedPositionListener,0,0,0,1.485116653,0,0,0,0,2,1,47,0,0,0,0,0,2070,11,0,0,0,0,0,0,0,0,0,2,4,2,2,2,0,0,0,1,1,51,2,0,2,2,1,34,0,150,1,0.986842105,0.970588235,66,0,3,2,0,0
org.eclipse.jdt.ui.ISharedImages,0,0,0,1.485116653,0,0,0,0,2,1,47,0,0,0,0,0,2070,15,13,0,0,0,0,0,0,13,13,2,16,2,2,2,0,0,0,1,1,51,2,0,2,1,2,52,0.866666667,182,0.133333333,0.962962963,0.963917526,187,0,6,2,0,0
org.eclipse.jdt.internal.ui.text.java.IProblemRequestorExtension,0,0,0,1.485116653,0,0,0,0,2,1,50,0,0,0,0,0,2070,25,3,0,0,0,0,0,0,0,0,2,22,2,2,2,0,0,0,1,1,51,2,0,2,1,5,45,0.375,447,0.625,0.908536585,0.873595506,311,0,3,2,0,0
org.eclipse.jdt.ui.text.IColorManagerExtension,0,0,0,1.485116653,0,0,0,0,2,1,5,0,0,0,0,0,2070,2,2,0,0,0,0,0,0,0,0,2,5,2,2,2,0,0,0,1,1,51,2,0,2,2,0,7,1,15,0,0.9375,0.923076923,12,0,5,2,0,0
org.eclipse.jdt.internal.ui.reorg.IRefactoringRenameSupport,0,0,0,1.485116653,0,0,0,0,2,1,66,0,0,0,0,0,2070,22,2,0,0,0,0,0,0,0,0,2,24,2,2,2,0,0,0,1,1,51,2,0,2,1,2,49,0.5,323,0.5,0.856763926,0.895953757,465,0,4,2,0,0
org.eclipse.jdt.internal.corext.codemanipulation.IImportsStructure,0,0,0,1.485116653,0,0,0,0,2,1,68,0,0,0,0,0,2070,26,2,0,0,0,0,0,0,0,0,2,27,2,2,2,0,0,0,1,1,51,2,0,2,2,2,54,0.5,389,0.5,0.854945055,0.8125,286,0,7,2,0,0
org.eclipse.jdt.internal.ui.refactoring.IErrorContextViewer,0,0,0,1.485116653,0,0,0,0,2,1,69,0,0,0,0,0,2070,26,9,0,0,0,0,0,0,0,0,2,42,2,2,2,0,0,0,2,2,51,2,0,2,1,10,56,0.473684211,318,0.526315789,0.724373576,0.694444444,275,0,4,2,0,0
org.eclipse.jdt.internal.ui.javaeditor.IPositionManager,0,0,0,1.485116653,0,0,0,0,2,1,69,0,0,0,0,0,2070,62,2,0,0,0,0,0,0,0,0,2,43,2,2,2,0,0,0,1,1,51,2,0,2,1,5,61,0.285714286,1192,0.714285714,0.903714936,0.921118012,1483,0,4,2,0,0
org.eclipse.jdt.ui.jarpackager.IJarDescriptionReader,0,0,0,1.485116653,0,0,0,0,3,1,21,0,0,0,0,0,2070,3,4,0,0,0,0,0,0,0,0,3,6,3,3,3,0,0,0,1,1,51,3,0,3,1,0,8,1,54,0,0.964285714,0.894736842,17,0,5,3,0,0
org.eclipse.jdt.ui.jarpackager.IJarDescriptionWriter,0,0,0,1.485116653,0,0,0,0,3,1,21,0,0,0,0,0,2070,3,4,0,0,0,0,0,0,0,0,3,6,3,3,3,0,0,0,1,1,51,3,0,3,1,0,8,1,54,0,0.964285714,0.894736842,17,0,5,3,0,0
org.eclipse.jdt.ui.text.IColorManager,0,0,0,1.485116653,0,0,0,0,3,1,5,0,0,0,0,0,2070,2,2,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,1,1,51,3,0,3,1,0,7,1,15,0,0.9375,0.923076923,12,0,7,3,0,0
org.eclipse.jdt.internal.ui.refactoring.IPreviewViewer,0,0,0,1.485116653,0,0,0,0,3,1,69,0,0,0,0,0,2070,26,9,0,0,0,0,0,0,0,0,3,42,3,3,3,0,0,0,2,2,51,3,0,3,1,10,56,0.473684211,318,0.526315789,0.724373576,0.694444444,275,0,5,3,0,0
org.eclipse.jdt.internal.ui.IResourceLocator,0,0,0,1.485116653,0,0,0,0,3,1,70,0,0,0,0,0,2070,32,0,0,0,0,0,0,0,0,0,3,22,3,3,3,0,0,0,1,1,51,3,0,3,1,1,53,0,879,1,0.978841871,0.978818283,878,0,9,3,0,0
org.eclipse.jdt.internal.corext.refactoring.base.IRefactoring,0,0,0,1.485116653,0,0,0,0,3,3,46,0,0,0,0,0,2070,9,49,0,0,0,0,0,0,0,0,3,20,3,3,3,0,0,0,4,65,51,3,0,3,1,5,48,0.907407407,183,0.092592593,0.943298969,0.932926829,153,0,8,3,0,0
org.eclipse.jdt.ui.IWorkingCopyManager,0,0,0,1.485116653,0,0,0,0,4,1,47,0,0,0,0,0,2070,15,13,0,0,0,0,0,0,0,0,4,16,4,4,4,0,0,0,1,1,51,4,0,4,1,2,52,0.866666667,182,0.133333333,0.962962963,0.963917526,187,0,8,4,0,0
org.eclipse.jdt.internal.ui.javaeditor.IPainter,0,0,0,1.485116653,0,0,0,0,4,1,69,0,0,0,0,0,2070,62,2,0,0,0,0,0,5,5,5,4,43,4,4,4,0,0,0,4,4,51,4,0,4,1,5,61,0.285714286,1192,0.714285714,0.903714936,0.921118012,1483,0,5,4,0,0
org.eclipse.jdt.internal.corext.refactoring.reorg.ICopyQueries,0,0,0,1.485116653,0,0,0,0,5,1,50,0,0,0,0,0,2070,8,1,0,0,0,0,0,0,0,0,5,12,5,5,5,0,0,0,1,1,51,5,0,5,1,1,51,0.5,230,0.5,0.946502058,0.942222222,212,0,14,5,0,0
org.eclipse.jdt.internal.corext.refactoring.base.IChange,0,0,0,1.485116653,0,0,0,0,9,5,46,0,10,0,8,0,2070,9,49,0,0,0,0,0,1,1,1,9,20,9,9,9,0,0,0,3,45,51,9,0,9,2,5,48,0.907407407,183,0.092592593,0.943298969,0.932926829,153,0,17,9,0,0
org.eclipse.jdt.ui.jarpackager.IManifestProvider,0,0,0,1.485116653,0,1,0,1,2,1,21,0,0,1,0,0,2070,3,4,0,0,0,0,0,0,0,0,2,6,2,2,2,0,0,0,1,1,51,2,0,2,1,0,8,1,54,0,0.964285714,0.894736842,17,0,6,2,0,0
org.eclipse.jdt.internal.corext.template.ITemplateEditor,0,0,0,1.485116653,0,4,0,7,1,3,71,0,0,4,0,0,2070,10,18,0,0,0,0,0,0,0,0,1,14,1,1,1,0,0,0,2,5,51,1,0,1,2,4,57,0.818181818,440,0.181818182,0.93418259,0.907462687,304,0,3,1,0,0
org.eclipse.pde.internal.ui.launcher.ILauncherSettings,0,0,0,1.502209131,0,0,0,0,0,2,23,0,0,0,0,0,1279,12,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,4,4,35,0,0,0,0,2,20,0,86,1,0.87755102,0.882352941,90,0,0,0,NaN,0
org.eclipse.pde.ui.IBasePluginWizard,0,0,0,1.502209131,0,0,0,0,0,4,4,0,0,0,0,0,1279,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,16,35,0,0,0,0,1,1,0.833333333,4,0.166666667,1,1,1,0,0,0,0,0
org.eclipse.pde.ui.templates.IVariableProvider,0,0,0,1.502209131,0,0,0,0,1,5,30,0,0,0,0,0,1279,5,11,0,0,0,0,0,0,0,0,1,14,1,1,1,0,0,0,1,14,35,1,0,1,1,7,31,0.611111111,195,0.388888889,0.898617512,0.853333333,128,0,3,1,0,0
org.eclipse.pde.ui.templates.ITemplateSection,0,0,0,1.502209131,0,0,0,0,12,5,30,0,0,0,0,0,1279,5,11,0,0,0,0,0,0,0,0,12,14,12,12,12,0,0,0,1,14,35,12,0,12,3,7,31,0.611111111,195,0.388888889,0.898617512,0.853333333,128,0,25,12,0,0
org.eclipse.pde.internal.ui.editor.schema.ICloneablePropertySource,0,0,0,1.502209131,0,0,0,0,2,2,28,0,0,0,0,0,1279,34,0,0,0,0,0,0,0,0,0,2,34,2,2,2,0,0,0,1,1,35,2,0,2,0,4,27,0,548,1,0.871224165,0.827659574,389,0,3,2,0,0
org.eclipse.pde.internal.ui.editor.IOpenablePropertySource,0,0,0,1.502209131,0,0,0,0,2,2,33,0,0,0,0,0,1279,37,65,0,0,0,0,0,0,0,0,2,31,2,2,2,0,0,0,2,2,35,2,0,2,1,7,30,0.902777778,501,0.097222222,0.856410256,0.734177215,232,0,4,2,0,0
org.eclipse.pde.ui.IProjectProvider,0,0,0,1.502209131,0,0,0,0,3,0,4,0,0,0,0,0,1279,1,5,0,0,0,0,0,0,0,0,3,6,3,3,3,0,0,0,0,0,35,3,0,0,0,1,1,0.833333333,4,0.166666667,1,1,1,0,6,3,0,0
org.eclipse.pde.ui.templates.IFieldData,0,0,0,1.502209131,0,0,0,0,4,1,30,0,0,0,0,0,1279,5,11,0,0,0,0,0,0,0,0,4,14,4,4,4,0,0,0,1,1,35,4,0,4,0,7,31,0.611111111,195,0.388888889,0.898617512,0.853333333,128,0,8,4,0,0
org.eclipse.pde.internal.ui.editor.schema.IRestrictionPage,0,0,0,1.502209131,0,0,0,0,5,1,28,0,0,0,0,0,1279,34,0,0,0,0,0,0,0,0,0,5,34,5,5,5,0,0,0,2,2,35,5,0,5,1,4,27,0,548,1,0.871224165,0.827659574,389,0,11,5,0,0
org.eclipse.pde.ui.IPluginStructureData,0,0,0,1.502209131,0,0,0,0,6,1,4,0,0,0,0,0,1279,1,5,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,1,1,35,6,0,6,0,1,1,0.833333333,4,0.166666667,1,1,1,0,12,6,0,0
org.eclipse.pde.internal.ui.editor.IModelUndoManager,0,0,0,1.502209131,0,0,0,0,9,2,33,0,0,0,0,0,1279,37,65,0,0,0,0,0,0,0,0,9,31,9,9,9,0,0,0,2,4,35,9,0,9,2,7,30,0.902777778,501,0.097222222,0.856410256,0.734177215,232,0,13,9,0,0
org.eclipse.pde.internal.ui.editor.text.IColorManager,0,0,0,1.502209131,0,1,0,5,2,1,4,0,0,1,0,0,1279,12,0,0,0,0,0,0,0,0,0,2,11,2,2,2,0,0,0,1,1,35,2,0,2,1,2,2,0,5,1,0.714285714,0.6,3,0,4,2,0,0
org.eclipse.pde.internal.ui.editor.text.IPDEColorConstants,0,0,0,1.502209131,0,2,5,1,0,1,4,0,0,2,0,0,1279,12,0,0,0,0,0,0,0,10,10,1,11,1,1,1,0,0,0,1,1,35,1,0,0,0,2,2,0,5,1,0.714285714,0.6,3,0,11,1,0.5,0
org.eclipse.pde.internal.ui.elements.IPDEElement,0,0,0,1.502209131,0,5,0,15,4,4,19,0,1,5,4,0,1279,7,18,0,0,0,0,0,0,0,0,4,9,4,4,4,0,0,0,1,5,35,4,0,4,0,5,6,0.782608696,38,0.217391304,1,1,11,0,8,4,0,0
org.eclipse.debug.core.model.ISuspendResume,0,0,0,15.203125,0,0,0,0,5,2,1,0,0,0,0,0,523,5,4,0,0,0,0,0,0,0,0,5,26,5,5,5,0,0,0,3,3,21,5,0,0,0,12,3,0.25,1,0.75,1,1,4,0,5,5,0,0
org.eclipse.jdt.launching.IVMInstall,0,0,0,15.30933333,0,0,0,0,11,3,2,0,0,0,0,0,554,73,11,0,0,0,0,0,0,0,0,11,21,11,11,11,0,0,0,1,3,26,11,0,11,1,5,5,0.6875,29,0.3125,0.604166667,0.612244898,30,0,23,11,0,0
org.eclipse.jdt.launching.IVMInstallChangedListener,0,0,0,15.44266667,0,6,3,4,4,2,2,0,0,6,0,0,554,73,11,0,0,0,0,0,0,4,4,5,21,5,5,5,0,0,0,1,1,26,5,0,4,2,5,5,0.6875,29,0.3125,0.604166667,0.612244898,30,0,34,5,0.2,0
org.eclipse.jdt.internal.debug.ui.IJDIStatusConstants,0,0,0,1.568273092,0,0,0,0,0,0,11,0,0,0,0,0,1026,54,0,0,0,0,0,0,1,1,1,0,38,0,0,0,0,0,0,0,0,27,0,0,0,0,1,11,0,327,1,0.736486486,0.71395881,312,0,0,0,NaN,0
org.eclipse.jdt.internal.debug.ui.snippeteditor.ISnippetStateChangedListener,0,0,0,1.568273092,0,0,0,0,1,2,11,0,0,0,0,0,1026,21,1,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,2,7,27,1,0,1,1,2,12,0.333333333,70,0.666666667,0.538461538,0.607843137,93,0,2,1,0,0
org.eclipse.jdt.internal.debug.ui.launcher.IEntriesChangedListener,0,0,0,1.568273092,0,0,0,0,1,2,20,0,0,0,0,0,1026,41,6,0,0,0,0,0,0,0,0,1,35,1,1,1,0,0,0,2,10,27,1,0,1,1,4,12,0.6,224,0.4,0.741721854,0.775862069,270,0,2,1,0,0
org.eclipse.jdt.internal.debug.ui.launcher.IAddVMDialogRequestor,0,0,0,1.568273092,0,0,0,0,2,2,20,0,0,0,0,0,1026,41,6,0,0,0,0,0,0,0,0,2,35,2,2,2,0,0,0,2,2,27,2,0,2,2,4,12,0.6,224,0.4,0.741721854,0.775862069,270,0,5,2,0,0
org.eclipse.jdt.internal.debug.ui.display.IDataDisplay,0,0,0,1.568273092,0,0,0,0,3,1,11,0,0,0,0,0,1026,14,1,0,0,0,0,0,0,0,0,3,11,3,3,3,0,0,0,2,2,27,3,0,3,1,3,10,0.25,161,0.75,0.875,0.895927602,198,0,5,3,0,0
org.eclipse.jdt.internal.debug.ui.IJavaDebugHelpContextIds,0,0,0,1.568273092,0,15,11,0,0,0,11,0,0,18,0,0,1026,54,0,0,0,0,0,0,0,16,16,1,38,1,1,1,0,0,0,0,0,27,1,0,0,0,1,11,0,327,1,0.736486486,0.71395881,312,0,113,1,1.9375,0
org.eclipse.jdt.internal.debug.ui.IJDIPreferencesConstants,0,0,0,1.568273092,0,8,89,0,0,0,11,0,0,8,0,0,1026,54,0,0,0,0,0,0,0,17,17,1,38,1,1,1,0,0,0,0,0,27,1,0,0,0,1,11,0,327,1,0.736486486,0.71395881,312,0,120,1,1,0
org.eclipse.jdt.internal.debug.core.model.ITimeoutListener,0,0,0,1.568659128,0,0,0,0,1,0,19,0,0,0,0,0,1003,22,0,0,0,0,0,0,0,0,0,1,27,1,1,1,0,0,0,0,0,32,1,0,0,0,6,18,0,240,1,0.725075529,0.652173913,180,0,1,1,0,0
org.eclipse.jdt.debug.eval.IEvaluationListener,0,0,0,1.568659128,0,0,0,0,1,1,1,0,0,0,0,0,1003,1,5,0,0,0,0,0,0,0,0,1,7,1,1,1,0,0,0,1,1,32,1,0,1,1,1,0,0.833333333,1,0.166666667,1,NaN,0,0,2,1,0,0
org.eclipse.jdt.debug.core.IEvaluationRunnable,0,0,0,1.568659128,0,0,0,0,1,2,6,0,0,0,0,0,1003,8,24,0,0,0,0,0,0,0,0,1,27,1,1,1,0,0,0,1,1,32,1,0,1,2,7,4,0.774193548,8,0.225806452,1,1,4,0,3,1,0,0
org.eclipse.jdi.hcr.ThreadReference,0,0,0,1.568659128,0,0,0,0,1,4,0,0,0,0,0,0,1003,3,5,0,0,0,0,0,0,0,0,1,6,1,1,1,0,0,0,1,1,32,1,0,1,2,0,0,1,0,0,NaN,NaN,0,0,2,1,0,0
org.eclipse.jdt.internal.debug.core.IJDIEventListener,0,0,0,1.568659128,0,0,0,0,1,4,8,0,0,0,0,0,1003,5,4,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,4,16,32,1,0,1,2,0,6,1,20,0,0.952380952,0.909090909,10,0,3,1,0,0
org.eclipse.jdi.VirtualMachine,0,0,0,1.568659128,0,0,0,0,2,2,1,0,0,0,0,0,1003,2,1,0,0,0,0,0,0,0,0,2,3,2,2,2,0,0,0,1,1,32,2,0,2,1,0,3,1,1,0,1,1,3,0,2,2,0,0
org.eclipse.jdt.debug.core.IJavaType,0,0,0,1.568659128,0,0,0,0,2,2,6,0,0,0,0,0,1003,8,24,0,0,0,0,0,0,0,0,2,27,2,2,2,0,0,0,4,11,32,2,0,2,0,7,4,0.774193548,8,0.225806452,1,1,4,0,4,2,0,0
org.eclipse.jdt.debug.core.IJavaHotCodeReplaceListener,0,0,0,1.568659128,0,0,0,0,3,0,6,0,0,0,0,0,1003,8,24,0,0,0,0,0,0,0,0,3,27,3,3,3,0,0,0,0,0,32,3,0,0,2,7,4,0.774193548,8,0.225806452,1,1,4,0,7,3,0,0
org.eclipse.jdt.debug.eval.ICompiledExpression,0,0,0,1.568659128,0,0,0,0,3,1,1,0,0,0,0,0,1003,1,5,0,0,0,0,0,0,0,0,3,7,3,3,3,0,0,0,1,1,32,3,0,3,0,1,0,0.833333333,1,0.166666667,1,NaN,0,0,5,3,0,0
org.eclipse.jdi.hcr.ReferenceType,0,0,0,1.568659128,0,0,0,0,3,5,0,0,0,0,0,0,1003,3,5,0,0,0,0,0,0,0,0,3,6,3,3,3,0,0,0,1,4,32,3,0,3,0,0,0,1,0,0,NaN,NaN,0,0,3,3,0,0
org.eclipse.jdi.hcr.VirtualMachine,0,0,0,1.568659128,0,0,0,0,5,2,0,0,0,0,0,0,1003,3,5,0,0,0,0,0,3,3,3,5,6,5,5,5,0,0,0,1,1,32,5,0,5,1,0,0,1,0,0,NaN,NaN,0,0,6,5,0,0
org.eclipse.jdt.debug.eval.IEvaluationEngine,0,0,0,1.568659128,0,0,0,0,5,2,1,0,0,0,0,0,1003,1,5,0,0,0,0,0,0,0,0,5,7,5,5,5,0,0,0,2,4,32,5,0,5,6,1,0,0.833333333,1,0.166666667,1,NaN,0,0,14,5,0,0
org.eclipse.jdt.debug.core.IJavaBreakpointListener,0,0,0,1.568659128,0,0,0,0,7,0,6,0,0,0,0,0,1003,8,24,0,0,0,0,0,0,0,0,7,27,7,7,7,0,0,0,0,0,32,7,0,0,3,7,4,0.774193548,8,0.225806452,1,1,4,0,22,7,0,0
org.eclipse.jdt.debug.eval.IEvaluationResult,0,0,0,1.568659128,0,0,0,0,7,1,1,0,0,0,0,0,1003,1,5,0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,0,1,1,32,7,0,7,0,1,0,0.833333333,1,0.166666667,1,NaN,0,0,13,7,0,0
org.eclipse.jdt.internal.debug.eval.ast.engine.IRuntimeContext,0,0,0,1.568659128,0,0,0,0,7,1,9,0,0,0,0,0,1003,11,0,0,0,0,0,0,0,0,0,7,11,7,7,7,0,0,0,2,2,32,7,0,7,0,1,13,0,33,1,0.568965517,0.675324675,52,0,13,7,0,0
org.eclipse.jdt.debug.core.IJavaModifiers,0,0,0,1.568659128,0,0,0,0,7,5,6,0,0,0,0,0,1003,8,24,0,0,0,0,0,0,0,0,7,27,7,7,7,0,0,0,2,12,32,7,0,7,0,7,4,0.774193548,8,0.225806452,1,1,4,0,7,7,0,0
org.eclipse.jdt.launching.IVMInstallType,0,0,0,15.69333333,0,0,0,0,10,3,2,0,0,0,0,0,554,73,11,0,0,0,0,0,0,0,0,10,21,10,10,10,0,0,0,1,3,26,10,0,10,1,5,5,0.6875,29,0.3125,0.604166667,0.612244898,30,0,25,10,0,0
org.eclipse.debug.internal.ui.IInternalDebugUIConstants,0,0,0,1.570498915,0,0,0,0,0,0,16,0,0,0,0,0,839,16,2,0,0,0,0,0,0,15,15,0,14,0,0,0,0,0,0,0,0,31,0,0,0,0,0,12,1,161,0,0.884615385,0.822033898,97,0,0,0,NaN,0
org.eclipse.debug.internal.ui.ILaunchHistoryChangedListener,0,0,0,1.570498915,0,0,0,0,1,3,16,0,0,0,2,0,839,16,2,0,0,0,0,0,0,0,0,1,14,1,1,1,0,0,0,2,6,31,1,0,1,0,0,12,1,161,0,0.884615385,0.822033898,97,0,1,1,0,0
org.eclipse.debug.ui.IValueDetailListener,0,0,0,1.570498915,0,0,0,0,1,5,29,0,0,0,0,0,839,8,7,0,0,0,0,0,0,0,0,1,14,1,1,1,0,0,0,1,2,31,1,0,1,2,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0,3,1,0,0
org.eclipse.debug.internal.ui.views.IDebugExceptionHandler,0,0,0,1.570498915,0,0,0,0,1,5,9,0,0,0,0,0,839,4,6,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,1,2,31,1,0,1,1,0,6,1,18,0,0.947368421,0.9,9,0,2,1,0,0
org.eclipse.debug.ui.ILaunchConfigurationTab,0,0,0,1.570498915,0,0,0,0,14,2,29,0,0,0,0,0,839,8,7,0,0,0,0,0,0,0,0,14,14,14,14,14,0,0,0,1,2,31,14,0,14,1,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0,26,14,0,0
org.eclipse.debug.ui.ILaunchShortcut,0,0,0,1.570498915,0,0,0,0,2,1,29,0,1,0,0,0,839,8,7,0,0,0,0,0,0,0,0,2,14,2,2,2,0,0,0,1,1,31,2,0,2,2,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0,6,2,0,0
org.eclipse.debug.ui.ISourcePresentation,0,0,0,1.570498915,0,0,0,0,2,2,29,0,0,0,0,0,839,8,7,0,0,0,0,0,0,0,0,2,14,2,2,2,0,0,0,1,3,31,2,0,2,2,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0,7,2,0,0
org.eclipse.debug.ui.ILaunchConfigurationTabGroup,0,0,0,1.570498915,0,0,0,0,7,1,29,0,0,0,0,0,839,8,7,0,0,0,0,0,0,0,0,7,14,7,7,7,0,0,0,1,1,31,7,0,7,2,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0,14,7,0,0
org.eclipse.debug.internal.ui.IDebugHelpContextIds,0,0,0,1.570498915,0,32,23,0,0,0,16,0,0,32,0,0,839,16,2,0,0,0,0,0,0,20,20,1,14,1,1,1,0,0,0,0,0,31,1,0,0,0,0,12,1,161,0,0.884615385,0.822033898,97,0,141,1,1.95,0
org.eclipse.debug.internal.ui.preferences.IDebugPreferenceConstants,0,0,0,1.570498915,0,6,11,0,0,1,22,0,0,8,0,0,839,21,0,0,0,0,0,0,1,19,19,1,16,1,1,1,0,0,0,2,2,31,1,0,0,0,2,11,0,113,1,0.84962406,0.8,80,0,43,1,0.315789474,0
org.eclipse.debug.ui.IDebugUIConstants,0,0,0,1.570498915,0,85,114,0,0,0,29,0,0,85,0,0,839,8,7,0,0,0,0,0,2,95,95,1,14,1,1,1,0,0,0,0,0,31,1,0,0,0,5,12,0.583333333,100,0.416666667,0.952380952,0.926470588,63,0,150,1,0.452631579,0
org.eclipse.debug.core.model.ITerminate,0,0,0,15.71614583,0,0,0,0,3,2,1,0,0,0,0,0,523,5,4,0,0,0,0,0,0,0,0,3,26,3,3,3,0,0,0,5,7,21,3,0,3,0,12,3,0.25,1,0.75,1,1,4,0,3,3,0,0
org.eclipse.jdt.launching.IVMRunner,0,0,0,16.06666667,0,0,0,0,1,3,2,0,0,0,0,0,554,73,11,0,0,0,0,0,0,0,0,1,21,1,1,1,0,0,0,1,4,26,1,0,1,3,5,5,0.6875,29,0.3125,0.604166667,0.612244898,30,0,4,1,0,0
