Class,AntiSingleton_NotClassGlobalVariable,Blob_ControllerClass,Blob_DataClass,Blob_LargeClass,Blob_LowCohesion,ClassDataShouldBePrivate_FieldPublic,ComplexClass_LargeClassOnly,LargeClass_LargeClassOnly,LargeClass_LowCohesionOnly,LazyClass_FewMethods,LazyClass_NotComplexClass,LongMethod_LongMethodClass,LongParameterList_LongParameterListClass,SpaghettiCode_ClassGlobalVariable,SpaghettiCode_LongMethod,SpaghettiCode_MethodNoParameter,SpaghettiCode_NoInheritance,SpeculativeGenerality_AbstractClass,SpeculativeGenerality_OneChildClass,SwissArmyKnife_MultipleInterface
org.eclipse.jdt.internal.compiler.ClassFile,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
org.eclipse.jdt.internal.compiler.CompilationResult,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.Compiler,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ConfigurableOption,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.DocumentElementParser,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ICompilerRequestor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.IDebugRequestor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.IDocumentElementRequestor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.IErrorHandlingPolicy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.IProblemFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ISourceElementRequestor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.SourceElementParser,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.SourceElementRequestorAdapter,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ASTNode,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.AbstractVariableDeclaration,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.AllocationExpression,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Argument,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ArrayAllocationExpression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ArrayInitializer,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ArrayQualifiedTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ArrayReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ArrayTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.AssertStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Assignment,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.BinaryExpression,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Block,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.BranchStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.BreakStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.CaseStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.CastExpression,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.CharLiteral,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ClassLiteralAccess,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Clinit,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.CompoundAssignment,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ConditionalExpression,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ConstructorDeclaration,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ContinueStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.DoStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.DoubleLiteral,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.EmptyStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.EqualExpression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ExplicitConstructorCall,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Expression,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ExtendedStringLiteral,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.FalseLiteral,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.FieldDeclaration,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.FieldReference,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.FloatLiteral,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ForStatement,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.IfStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ImplicitDocTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ImportReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Initializer,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.InstanceOfExpression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.IntLiteral,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.IntLiteralMinValue,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Javadoc,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocAllocationExpression,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocArgumentExpression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocArrayQualifiedTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocArraySingleTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocFieldReference,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocImportReference,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocMessageSend,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocQualifiedTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocReturnStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocSingleNameReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.JavadocSingleTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.LabeledStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Literal,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.LocalDeclaration,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.LongLiteral,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.LongLiteralMinValue,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.MagicLiteral,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.MessageSend,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.MethodDeclaration,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.NameReference,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.NullLiteral,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.NumberLiteral,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.OR_OR_Expression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.OperatorExpression,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.OperatorIds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.PostfixExpression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.PrefixExpression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.QualifiedAllocationExpression,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.QualifiedNameReference,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.QualifiedSuperReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.QualifiedThisReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.QualifiedTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Reference,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ReturnStatement,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.SingleNameReference,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.SingleTypeReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.Statement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.StringLiteral,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.StringLiteralConcatenation,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.SubRoutineStatement,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.SuperReference,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.SwitchStatement,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.SynchronizedStatement,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ThisReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.ThrowStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.TrueLiteral,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.TryStatement,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.TypeDeclaration,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.TypeReference,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.UnaryExpression,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.ast.WhileStatement,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.batch.ClasspathDirectory,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.batch.ClasspathJar,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.batch.CompilationUnit,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.batch.FileFinder,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.batch.FileSystem,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.batch.Main,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.classfmt.ClassFileConstants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.classfmt.ClassFileReader,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.classfmt.ClassFileStruct,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.classfmt.ClassFormatException,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.classfmt.FieldInfo,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
org.eclipse.jdt.internal.compiler.classfmt.InnerClassInfo,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.classfmt.MethodInfo,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.AttributeNamesConstants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.CaseLabel,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.CharArrayCache,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.CodeStream,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
org.eclipse.jdt.internal.compiler.codegen.ConstantPool,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.DoubleCache,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.ExceptionLabel,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.FieldNameAndTypeCache,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.FloatCache,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.IntegerCache,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.Label,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.LongCache,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.MethodNameAndTypeCache,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.ObjectCache,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.Opcodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.QualifiedNamesConstants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IBinaryField,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IBinaryMethod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IBinaryNestedType,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IBinaryType,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.ICompilationUnit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IConstants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IDependent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IGenericField,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IGenericMethod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.IGenericType,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.INameEnvironment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.ISourceField,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.ISourceImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.ISourceMethod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.ISourceType,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.env.NameEnvironmentAnswer,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.ConditionalFlowInfo,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.ExceptionHandlingFlowContext,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.FinallyFlowContext,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.FlowContext,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.FlowInfo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.InitializationFlowContext,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.InsideSubRoutineFlowContext,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.LabelFlowContext,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.LoopingFlowContext,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.SwitchFlowContext,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.flow.UnconditionalFlowInfo,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.BooleanConstant,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.ByteConstant,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.CharConstant,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.CompilerOptions,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.eclipse.jdt.internal.compiler.impl.Constant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.DoubleConstant,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.FloatConstant,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.ITypeRequestor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.IntConstant,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.LongConstant,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.ReferenceContext,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.ShortConstant,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.impl.StringConstant,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.ArrayBinding,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.BaseTypeBinding,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.BaseTypes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.BinaryTypeBinding,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.Binding,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
org.eclipse.jdt.internal.compiler.lookup.BindingIds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.BlockScope,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.ClassScope,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.CompilationUnitScope,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.CompilerModifiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.FieldBinding,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.ImportBinding,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.InnerEmulationDependency,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.InvocationSite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.LocalTypeBinding,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.LocalVariableBinding,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
